26-May-24 17:40:48 - root - INFO - Starting run.py
26-May-24 17:40:48 - root - INFO - Using default config path : config/default.toml
26-May-24 17:40:48 - root - INFO - Player 1 is using alpha_beta and Player 2 is using human
26-May-24 18:15:15 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:15] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:15:15 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:15] "GET /css/index.css HTTP/1.1" 200 4919 0.001000
26-May-24 18:15:15 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:15] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:15:15 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:15:15] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:17:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:01] "GET /index.html HTTP/1.1" 200 3927 0.009520
26-May-24 18:17:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:01] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:17:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:01] "GET /css/index.css HTTP/1.1" 200 4919 0.000000
26-May-24 18:17:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:01] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:17:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:01] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:17:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:37] "GET /index.html HTTP/1.1" 200 3919 0.001999
26-May-24 18:17:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:37] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:17:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:37] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:17:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:37] "GET /css/index.css HTTP/1.1" 200 4919 0.000000
26-May-24 18:17:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:17:37] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:18:13 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:18:13] "GET /index.html HTTP/1.1" 200 3919 0.001011
26-May-24 18:18:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:18:14] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:18:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:18:14] "GET /css/index.css HTTP/1.1" 200 4660 0.009322
26-May-24 18:18:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:18:14] "GET /js/index.js HTTP/1.1" 200 8565 0.001005
26-May-24 18:18:14 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:18:14] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:19:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:08] "GET /index.html HTTP/1.1" 200 4015 0.009255
26-May-24 18:19:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:08] "GET /eel.js HTTP/1.1" 200 6267 0.001002
26-May-24 18:19:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:08] "GET /css/index.css HTTP/1.1" 200 4739 0.008517
26-May-24 18:19:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:08] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:19:08 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:08] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:19:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:17] "GET /index.html HTTP/1.1" 200 4015 0.001220
26-May-24 18:19:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:17] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:19:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:17] "GET /css/index.css HTTP/1.1" 200 4854 0.008079
26-May-24 18:19:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:17] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:19:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:17] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:19:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:24] "GET /index.html HTTP/1.1" 200 4015 0.000000
26-May-24 18:19:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:25] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:19:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:25] "GET /css/index.css HTTP/1.1" 200 4864 0.001518
26-May-24 18:19:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:25] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:19:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:19:25] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:21:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:21:16] "GET /index.html HTTP/1.1" 200 4018 0.001003
26-May-24 18:21:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:21:16] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:21:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:21:16] "GET /css/index.css HTTP/1.1" 200 4941 0.006514
26-May-24 18:21:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:21:16] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:21:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:21:16] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:24:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:24:04] "GET /index.html HTTP/1.1" 200 4033 0.010174
26-May-24 18:24:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:24:04] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:24:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:24:04] "GET /css/index.css HTTP/1.1" 200 4956 0.008000
26-May-24 18:24:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:24:04] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:24:04 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:24:04] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:25:01 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:01] "GET /index.html HTTP/1.1" 200 4033 0.001001
26-May-24 18:25:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:02] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:25:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:02] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:25:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:02] "GET /css/index.css HTTP/1.1" 200 4968 0.007514
26-May-24 18:25:02 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:02] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:25:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:07] "GET /index.html HTTP/1.1" 200 4033 0.000000
26-May-24 18:25:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:07] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:25:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:07] "GET /css/index.css HTTP/1.1" 200 4975 0.007514
26-May-24 18:25:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:07] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:25:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:07] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:25:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:37] "GET /index.html HTTP/1.1" 200 3953 0.010884
26-May-24 18:25:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:37] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:25:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:37] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:25:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:37] "GET /css/index.css HTTP/1.1" 200 4975 0.000000
26-May-24 18:25:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:25:37] "GET /js/index.js HTTP/1.1" 200 8565 0.001009
26-May-24 18:26:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:24] "GET /index.html HTTP/1.1" 200 3953 0.000999
26-May-24 18:26:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:24] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:26:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:24] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001002
26-May-24 18:26:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:24] "GET /css/index.css HTTP/1.1" 200 5110 0.007055
26-May-24 18:26:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:24] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:26:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:40] "GET /index.html HTTP/1.1" 200 3953 0.001000
26-May-24 18:26:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:40] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:26:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:40] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.001001
26-May-24 18:26:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:40] "GET /css/index.css HTTP/1.1" 200 5543 0.008517
26-May-24 18:26:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:26:40] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:27:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:03] "GET /index.html HTTP/1.1" 200 3953 0.000000
26-May-24 18:27:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:03] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:27:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:03] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:27:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:03] "GET /css/index.css HTTP/1.1" 200 7479 0.007517
26-May-24 18:27:03 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:03] "GET /js/index.js HTTP/1.1" 200 8565 0.000999
26-May-24 18:27:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:35] "GET /index.html HTTP/1.1" 200 3953 0.000515
26-May-24 18:27:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:35] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:27:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:35] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:27:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:35] "GET /css/index.css HTTP/1.1" 200 7504 0.007518
26-May-24 18:27:35 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:35] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:27:42 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:42] "GET /index.html HTTP/1.1" 200 3953 0.000994
26-May-24 18:27:42 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:42] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:27:42 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:42] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:27:42 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:42] "GET /css/index.css HTTP/1.1" 200 7520 0.009054
26-May-24 18:27:42 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:27:42] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:28:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:11] "GET /index.html HTTP/1.1" 200 3953 0.001001
26-May-24 18:28:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:11] "GET /eel.js HTTP/1.1" 200 6267 0.001011
26-May-24 18:28:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:11] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:28:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:11] "GET /css/index.css HTTP/1.1" 200 7534 0.009519
26-May-24 18:28:11 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:11] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:28:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:47] "GET /index.html HTTP/1.1" 200 4080 0.000998
26-May-24 18:28:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:47] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:28:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:47] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000999
26-May-24 18:28:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:47] "GET /css/index.css HTTP/1.1" 200 7521 0.008515
26-May-24 18:28:47 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:47] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:28:49 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:49] "GET /index.html HTTP/1.1" 200 4080 0.001001
26-May-24 18:28:49 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:49] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:28:49 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:49] "GET /css/index.css HTTP/1.1" 200 7521 0.000000
26-May-24 18:28:49 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:49] "GET /js/index.js HTTP/1.1" 200 8565 0.000996
26-May-24 18:28:49 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:28:49] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:07] "GET /index.html HTTP/1.1" 200 4080 0.000508
26-May-24 18:29:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:07] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:29:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:07] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:29:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:07] "GET /css/index.css HTTP/1.1" 200 7543 0.008516
26-May-24 18:29:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:07] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:16] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:29:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:16] "GET /eel.js HTTP/1.1" 200 6267 0.001008
26-May-24 18:29:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:16] "GET /css/index.css HTTP/1.1" 200 7562 0.008005
26-May-24 18:29:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:16] "GET /js/index.js HTTP/1.1" 200 8565 0.001002
26-May-24 18:29:16 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:16] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:22] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:29:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:22] "GET /eel.js HTTP/1.1" 200 6267 0.001001
26-May-24 18:29:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:22] "GET /css/index.css HTTP/1.1" 200 7597 0.007028
26-May-24 18:29:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:22] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:29:22 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:22] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:27] "GET /index.html HTTP/1.1" 200 4080 0.000999
26-May-24 18:29:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:27] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:29:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:27] "GET /css/index.css HTTP/1.1" 200 7612 0.006522
26-May-24 18:29:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:27] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:29:27 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:27] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:41 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:41] "GET /index.html HTTP/1.1" 200 4080 0.000997
26-May-24 18:29:41 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:41] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:29:41 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:41] "GET /css/index.css HTTP/1.1" 200 7548 0.008520
26-May-24 18:29:41 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:41] "GET /js/index.js HTTP/1.1" 200 8565 0.001001
26-May-24 18:29:41 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:41] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:46] "GET /index.html HTTP/1.1" 200 4080 0.001002
26-May-24 18:29:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:46] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:29:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:46] "GET /css/index.css HTTP/1.1" 200 7566 0.008009
26-May-24 18:29:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:46] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:29:46 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:46] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:29:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:51] "GET /index.html HTTP/1.1" 200 4080 0.001000
26-May-24 18:29:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:51] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:29:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:51] "GET /css/index.css HTTP/1.1" 200 7585 0.007008
26-May-24 18:29:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:51] "GET /js/index.js HTTP/1.1" 200 8565 0.000506
26-May-24 18:29:51 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:29:51] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:30:06 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:06] "GET /index.html HTTP/1.1" 200 4080 0.000998
26-May-24 18:30:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:07] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:07] "GET /css/index.css HTTP/1.1" 200 7605 0.007519
26-May-24 18:30:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:07] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:30:07 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:07] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000997
26-May-24 18:30:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:17] "GET /index.html HTTP/1.1" 200 4080 0.001000
26-May-24 18:30:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:17] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:17] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000993
26-May-24 18:30:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:17] "GET /css/index.css HTTP/1.1" 200 7530 0.007569
26-May-24 18:30:17 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:17] "GET /js/index.js HTTP/1.1" 200 8565 0.000997
26-May-24 18:30:21 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:21] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:30:21 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:21] "GET /eel.js HTTP/1.1" 200 6267 0.000999
26-May-24 18:30:21 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:21] "GET /css/index.css HTTP/1.1" 200 7546 0.007523
26-May-24 18:30:21 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:21] "GET /js/index.js HTTP/1.1" 200 8565 0.001000
26-May-24 18:30:21 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:21] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000997
26-May-24 18:30:24 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:24] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:30:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:25] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:25] "GET /css/index.css HTTP/1.1" 200 7570 0.006427
26-May-24 18:30:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:25] "GET /js/index.js HTTP/1.1" 200 8565 0.000998
26-May-24 18:30:25 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:25] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:30:31 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:31] "GET /index.html HTTP/1.1" 200 4080 0.000507
26-May-24 18:30:31 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:31] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:31 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:31] "GET /css/index.css HTTP/1.1" 200 7560 0.010512
26-May-24 18:30:31 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:31] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:30:31 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:31] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:30:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:37] "GET /index.html HTTP/1.1" 200 4080 0.001000
26-May-24 18:30:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:37] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:37] "GET /css/index.css HTTP/1.1" 200 7574 0.008505
26-May-24 18:30:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:37] "GET /js/index.js HTTP/1.1" 200 8565 0.000000
26-May-24 18:30:37 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:37] "GET /js/sweetalert.min.js HTTP/1.1" 200 41018 0.000000
26-May-24 18:30:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:40] "GET /index.html HTTP/1.1" 200 4080 0.000000
26-May-24 18:30:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:40] "GET /eel.js HTTP/1.1" 200 6267 0.000000
26-May-24 18:30:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:40] "GET /css/index.css HTTP/1.1" 200 7608 0.010527
26-May-24 18:30:40 - geventwebsocket.handler - INFO - 127.0.0.1 - - [2024-05-26 18:30:40] "GET /js/index.js HTTP/1.1" 200 8565 0.000995
